下划数据
90
90
90
90
90
90
89
89
91
91
90
90
89
89
89
89
90
90
90
90
91
91
88
88
89
89
88
88
91
91
90
90
90
90
90
90
90
90
88
88
90
90
88
88
90
90
92
92
89
89
90
90
89
89
89
89
88
88
86
86
91
91
91
91
90
90
90
90
88
88
88
88
88
88
86
86
89
89
88
88
87
87
87
87
88
88
89
89
87
87
88
88
87
87
88
88
88
88
90
90
88
88
88
88
88
88
89
89
86
86
87
87
87
87
89
89
87
87
87
87
89
89
87
87
89
89
88
88
88
88
89
89
89
89
87
87
89
89
86
86
88
88
87
87
88
88
89
89
87
87
87
87
88
88
89
89
86
86
86
86
88
88
88
88
88
88
88
88
89
89
89
89
88
88
86
86
87
87
86
86
85
85
87
87
86
86
88
88
86
86
86
86
86
86
86
86
87
87
87
87
86
86
87
87
86
86
87
87
88
88
86
86
89
89
85
85
88
88
87
87
87
87
88
88
87
87
85
85
86
86
85
85
85
85
85
85
86
86
85
85
85
85
84
84
84
84
86
86
86
86
83
83
86
86
86
86
85
85
86
86
85
85
85
85
83
83
84
84
85
85
85
85
83
83
85
85
85
85
84
84
85
85
84
84
83
83
84
84
85
85
85
85
84
84
83
83
87
87
82
82
84
84
85
85
84
84
84
84
82
82
81
81
76
76
71
71
69
69
65
65
62
62
59
59
57
57
52
52
49
49
46
46
45
45
44
44
42
42
41
41
42
42
41
41
41
41
42
42
39
39
39
39
39
39
38
38
37
37
35
35
33
33
32
32
27
27
25
25
24
24
25
25
31
31
33
33
34
34
36
36
37
37
41
41
41
41
44
44
49
49
51
51
50
50
50
50
50
50
55
55
61
61
77
77
81
81
84
84
84
84
85
85
82
82
84
84
86
86
87
87
88
88
86
86
87
87
88
88
87
87
86
86
86
86
87
87
87
87
89
89
88
88
88
88
91
91
88
88
87
87
88
88
88
88
88
88
87
87
84
84
87
87
88
88
89
89
90
90
89
89
89
89
87
87
89
89
88
88
89
89
87
87
90
90
88
88
88
88
89
89
87
87
89
89
88
88
88
88
88
88
88
88
88
88
90
90
88
88
87
87
84
84
90
90
86
86
87
87
88
88
88
88
87
87
91
91
88
88
87
87
87
87
87
87
89
89
87
87
86
86
87
87
86
86
87
87
89
89
88
88
88
88
89
89
85
85
89
89
88
88
86
86
86
86
88
88
91
91
90
90
91
91
90
90
89
89
90
90
91
91
89
89
89
89
90
90
90
90
88
88
90
90
89
89
89
89
89
89
90
90
90
90
88
88
90
90
87
87
89
89
89
89
88
88
90
90
90
90
90
90
90
90
88
88
88
88
89
89
91
91
100
100
88
88
90
90
90
90
90
90
90
90
90
90
88
88
89
89
90
90
90
90
89
89
89
89
89
89
89
89
89
89
89
89
89
89
90
90
88
88
88
88
89
89
90
90
89
89
88
88
89
89
89
89
87
87
87
87
88
88
88
88
88
88
87
87
87
87
86
86
88
88
86
86
87
87
89
89
87
87
86
86
86
86
88
88
86
86
86
86
88
88
86
86
85
85
87
87
85
85
85
85
87
87
86
86
85
85
84
84
83
83
81
81
80
80
79
79
80
80
79
79
77
77
76
76
75
75
75
75
74
74
75
75
73
73
73
73
72
72
73
73
75
75
71
71
73
73
68
68
69
69
69
69
69
69
69
69
67
67
66
66
64
64
64
64
62
62
60
60
60
60
58
58
54
54
52
52
46
46
37
37
32
32
27
27
22
22
18
18
17
17
17
17
16
16
14
14
16
16
16
16
17
17
14
14
16
16
16
16
15
15
16
16
15
15
16
16
16
16
14
14
16
16
15
15
16
16
15
15
14
14
15
15
16
16
15
15
16
16
15
15
16
16
16
16
24
24
29
29
36
36
43
43
52
52
67
67
78
78
81
81
83
83
85
85
86
86
85
85
88
88
87
87
87
87
88
88
86
86
89
89
87
87
87
87
88
88
88
88
89
89
88
88
89
89
88
88
89
89
89
89
88
88
89
89
88
88
88
88
88
88
88
88
89
89
89
89
88
88
90
90
89
89
91
91
91
91
89
89
89
89
91
91
88
88
88
88
91
91
89
89
90
90
90
90
90
90
89
89
90
90
89
89
91
91
89
89
90
90
89
89
90
90
89
89
89
89
91
91
89
89
91
91
90
90
90
90
90
90
90
90
88
88
89
89
88
88
89
89
88
88
88
88
90
90
89
89
89
89
89
89
88
88
89
89
89
89
89
89
89
89
90
90
89
89
89
89
89
89
90
90
91
91
87
87
91
91
91
91
89
89
89
89
89
89
88
88
86
86
88
88
87
87
90
90
90
90
89
89
88
88
87
87
87
87
88
88
87
87
87
87
87
87
87
87
87
87
88
88
87
87
87
87
87
87
88
88
87
87
87
87
87
87
88
88
86
86
88
88
87
87
89
89
88
88
87
87
86
86
88
88
88
88
90
90
86
86
89
89
86
86
90
90
89
89
89
89
85
85
88
88
88
88
89
89
87
87
89
89
86
86
87
87
88
88
89
89
87
87
88
88
87
87
85
85
87
87
87
87
88
88
88
88
88
88
88
88
87
87
85
85
86
86
83
83
88
88
87
87
82
82
86
86
86
86
90
90
81
81
86
86
85
85
88
88
86
86
87
87
88
88
86
86
87
87
88
88
86
86
86
86
86
86
85
85
86
86
87
87
90
90
86
86
85
85
86
86
85
85
87
87
86
86
85
85
89
89
86
86
84
84
86
86
85
85
84
84
85
85
85
85
86
86
85
85
85
85
85
85
85
85
85
85
85
85
88
88
83
83
85
85
84
84
84
84
85
85
86
86
86
86
85
85
85
85
85
85
86
86
85
85
85
85
85
85
84
84
86
86
86
86
85
85
83
83
86
86
86
86
84
84
84
84
83
83
79
79
75
75
73
73
69
69
65
65
61
61
59
59
54
54
51
51
48
48
44
44
45
45
40
40
44
44
41
41
44
44
41
41
42
42
41
41
41
41
39
39
41
41
36
36
37
37
34
34
35
35
30
30
35
35
37
37
41
41
46
46
45
45
48
48
49
49
51
51
52
52
47
47
47
47
47
47
49
49
52
52
59
59
71
71
82
82
84
84
85
85
85
85
84
84
85
85
86
86
87
87
87
87
87
87
87
87
88
88
90
90
88
88
88
88
88
88
88
88
89
89
88
88
87
87
87
87
86
86
87
87
89
89
87
87
88
88
89
89
88
88
86
86
89
89
88
88
90
90
87
87
89
89
87
87
87
87
87
87
89
89
88
88
89
89
86
86
87
87
87
87
88
88
89
89
89
89
90
90
88
88
88
88
88
88
86
86
87
87
88
88
87
87
89
89
88
88
87
87
88
88
88
88
85
85
88
88
87
87
89
89
88
88
87
87
88
88
87
87
87
87
88
88
89
89
87
87
89
89
87
87
90
90
89
89
90
90
88
88
90
90
90
90
89
89
90
90
90
90
90
90
90
90
90
90
89
89
86
86
89
89
91
91
90
90
90
90
90
90
91
91
93
93
89
89
89
89
90
90
90
90
89
89
89
89
88
88
90
90
91
91
90
90
89
89
89
89
88
88
90
90
90
90
90
90
89
89
89
89
90
90
90
90
89
89
91
91
90
90
90
90
91
91
88
88
89
89
90
90
89
89
90
90
90
90
89
89
88
88
88
88
91
91
87
87
90
90
89
89
89
89
88
88
89
89
90
90
87
87
87
87
90
90
88
88
88
88
87
87
87
87
89
89
87
87
87
87
87
87
87
87
89
89
87
87
88
88
87
87
86
86
87
87
86
86
86
86
87
87
87
87
86
86
87
87
85
85
86
86
86
86
85
85
86
86
85
85
87
87
87
87
84
84
85
85
86
86
87
87
84
84
85
85
85
85
85
85
83
83
83
83
84
84
81
81
81
81
81
81
80
80
79
79
77
77
78
78
77
77
76
76
76
76
75
75
76
76
73
73
72
72
71
71
70
70
69
69
68
68
67
67
67
67
63
63
63
63
62
62
59
59
55
55
54
54
46
46
36
36
30
30
25
25
19
19
17
17
16
16
16
16
16
16
16
16
16
16
17
17
15
15
15
15
14
14
16
16
16
16
13
13
14
14
13
13
15
15
15
15
15
15
14
14
14
14
14
14
14
14
14
14
16
16
16
16
20
20
28
28
36
36
52
52
70
70
79
79
83
83
84
84
84
84
86
86
86
86
88
88
86
86
88
88
86
86
88
88
87
87
89
89
87
87
89
89
90
90
89
89
89
89
89
89
90
90
90
90
90
90
89
89
89
89
90
90
89
89
89
89
90
90
89
89
88
88
90
90
89
89
89
89
90
90
91
91
89
89
88
88
89
89
91
91
89
89
90
90
89
89
89
89
90
90
89
89
88
88
88
88
88
88
90
90
90
90
89
89
89
89
92
92
90
90
88
88
82
82
89
89
89
89
89
89
88
88
90
90
88
88
91
91
89
89
89
89
88
88
89
89
89
89
89
89
89
89
90
90
89
89
89
89
89
89
90
90
89
89
89
89
89
89
90
90
91
91
88
88
86
86
87
87
89
89
87
87
88
88
88
88
87
87
88
88
87
87
87
87
88
88
87
87
88
88
87
87
88
88
88
88
88
88
87
87
88
88
88
88
87
87
87
87
87
87
89
89
87
87
87
87
89
89
89
89
89
89
86
86
88
88
87
87
88
88
89
89
89
89
87
87
86
86
88
88
86
86
86
86
89
89
88
88
87
87
88
88
87
87
88
88
89
89
86
86
90
90
89
89
88
88
87
87
86
86
89
89
86
86
90
90
89
89
88
88
88
88
89
89
88
88
87
87
87
87
86
86
87
87
88
88
89
89
88
88
87
87
87
87
89
89
88
88
88
88
86
86
86
86
86
86
88
88
87
87
88
88
87
87
88
88
87
87
87
87
86
86
87
87
88
88
88
88
85
85
85
85
86
86
86
86
86
86
85
85
87
87
85
85
88
88
87
87
88
88
86
86
85
85
88
88
87
87
86
86
87
87
87
87
86
86
86
86
85
85
87
87
87
87
84
84
87
87
85
85
85
85
88
88
85
85
85
85
87
87
86
86
85
85
85
85
86
86
89
89
84
84
84
84
84
84
85
85
85
85
86
86
89
89
85
85
84
84
86
86
85
85
84
84
83
83
88
88
84
84
83
83
84
84
85
85
83
83
84
84
84
84
82
82
78
78
74
74
71
71
64
64
60
60
55
55
54
54
48
48
45
45
41
41
37
37
39
39
37
37
38
38
36
36
38
38
34
34
34
34
36
36
33
33
31
31
30
30
29
29
26
26
24
24
24
24
22
22
25
25
32
32
36
36
37
37
39
39
42
42
43
43
50
50
51
51
52
52
50
50
50
50
52
52
52
52
59
59
72
72
78
78
86
86
87
87
86
86
86
86
84
84
88
88
85
85
85
85
87
87
87
87
86
86
89
89
87
87
87
87
88
88
88
88
87
87
88
88
88
88
88
88
88
88
89
89
89
89
89
89
87
87
87
87
90
90
88
88
87
87
90
90
88
88
87
87
88
88
88
88
87
87
87
87
87
87
89
89
87
87
86
86
87
87
90
90
88
88
87
87
89
89
86
86
88
88
89
89
88
88
87
87
89
89
89
89
87
87
87
87
89
89
87
87
88
88
88
88
87
87
89
89
89
89
87
87
89
89
90
90
89
89
89
89
89
89
90
90
90
90
89
89
90
90
90
90
90
90
89
89
89
89
88
88
89
89
90
90
89
89
88
88
89
89
89
89
89
89
89
89
89
89
90
90
89
89
90
90
89
89
89
89
89
89
87
87
90
90
91
91
89
89
89
89
90
90
90
90
87
87
90
90
90
90
87
87
89
89
89
89
89
89
89
89
88
88
87
87
90
90
89
89
90
90
90
90
91
91
90
90
89
89
90
90
90
90
89
89
87
87
91
91
89
89
91
91
88
88
89
89
88
88
89
89
89
89
90
90
87
87
90
90
87
87
86
86
89
89
89
89
88
88
89
89
88
88
89
89
88
88
89
89
84
84
87
87
89
89
87
87
86
86
88
88
88
88
88
88
89
89
87
87
86
86
88
88
86
86
87
87
89
89
87
87
89
89
86
86
86
86
88
88
83
83
88
88
87
87
88
88
86
86
87
87
82
82
86
86
88
88
84
84
86
86
85
85
87
87
88
88
88
88
87
87
84
84
87
87
86
86
87
87
90
90
85
85
87
87
88
88
86
86
85
85
86
86
87
87
84
84
84
84
84
84
83
83
81
81
78
78
77
77
77
77
74
74
73
73
69
69
75
75
67
67
63
63
60
60
56
56
52
52
41
41
34
34
27
27
19
19
17
17
16
16
16
16
16
16
13
13
16
16
15
15
14
14
14
14
15
15
15
15
14
14
15
15
14
14
13
13
15
15
15
15
16
16
16
16
16
16
16
16
17
17
16
16
15
15
16
16
18
18
21
21
27
27
33
33
43
43
60
60
72
72
81
81
83
83
83
83
84
84
86
86
88
88
87
87
89
89
86
86
87
87
86
86
87
87
88
88
88
88
88
88
88
88
87
87
89
89
87
87
89
89
89
89
90
90
88
88
89
89
88
88
89
89
89
89
90
90
89
89
90
90
89
89
91
91
90
90
90
90
89
89
90
90
91
91
88
88
88
88
91
91
89
89
90
90
89
89
93
93
89
89
89
89
90
90
88
88
88
88
90
90
91
91
89
89
90
90
90
90
90
90
88
88
88
88
89
89
90
90
90
90
88
88
89
89
90
90
90
90
91
91
89
89
92
92
88
88
88
88
88
88
90
90
88
88
89
89
87
87
87
87
86
86
86
86
88
88
88
88
88
88
89
89
89
89
92
92
85
85
88
88
88
88
87
87
90
90
88
88
86
86
86
86
88
88
88
88
87
87
88
88
86
86
89
89
89
89
88
88
89
89
87
87
86
86
88
88
89
89
87
87
87
87
88
88
87
87
87
87
85
85
88
88
87
87
88
88
87
87
90
90
91
91
86
86
86
86
88
88
88
88
90
90
88
88
88
88
89
89
86
86
87
87
87
87
87
87
86
86
87
87
87
87
88
88
88
88
88
88
87
87
86
86
86
86
88
88
87
87
88
88
89
89
87
87
87
87
88
88
87
87
88
88
88
88
89
89
88
88
86
86
87
87
88
88
90
90
89
89
89
89
87
87
87
87
86
86
88
88
87
87
86
86
85
85
87
87
88
88
89
89
85
85
88
88
86
86
86
86
87
87
85
85
86
86
85
85
84
84
87
87
87
87
85
85
87
87
87
87
87
87
86
86
86
86
86
86
84
84
86
86
84
84
86
86
85
85
85
85
84
84
85
85
86
86
85
85
84
84
85
85
85
85
85
85
85
85
86
86
87
87
85
85
85
85
87
87
85
85
86
86
85
85
84
84
85
85
84
84
85
85
85
85
85
85
85
85
85
85
84
84
87
87
85
85
85
85
83
83
83
83
84
84
84
84
85
85
84
84
81
81
77
77
71
71
65
65
62
62
58
58
55
55
49
49
45
45
44
44
40
40
40
40
39
39
39
39
41
41
38
38
39
39
36
36
37
37
38
38
31
31
30
30
28
28
25
25
25
25
39
39
38
38
37
37
40
40
42
42
48
48
50
50
47
47
48
48
47
47
47
47
51
51
59
59
73
73
82
82
84
84
84
84
84
84
86
86
87
87
83
83
86
86
87
87
86
86
86
86
87
87
87
87
86
86
88
88
87
87
87
87
86
86
87
87
90
90
88
88
88
88
89
89
88
88
88
88
87
87
89
89
89
89
88
88
89
89
88
88
87
87
88
88
87
87
89
89
89
89
86
86
88
88
86
86
80
80
89
89
87
87
85
85
87
87
88
88
89
89
88
88
87
87
86
86
85
85
87
87
90
90
88
88
88
88
87
87
88
88
88
88
87
87
91
91
88
88
89
89
90
90
88
88
89
89
90
90
88
88
89
89
89
89
88
88
90
90
87
87
90
90
90
90
90
90
90
90
89
89
89
89
89
89
90
90
87
87
88
88
90
90
90
90
90
90
90
90
91
91
90
90
91
91
89
89
89
89
89
89
89
89
89
89
91
91
89
89
91
91
88
88
90
90
89
89
89
89
90
90
90
90
88
88
88
88
83
83
90
90
89
89
90
90
90
90
89
89
89
89
90
90
89
89
88
88
90
90
88
88
89
89
89
89
89
89
90
90
89
89
88
88
89
89
90
90
89
89
89
89
87
87
88
88
89
89
90
90
89
89
91
91
87
87
88
88
88
88
89
89
89
89
87
87
89
89
89
89
87
87
89
89
88
88
87
87
89
89
88
88
88
88
84
84
87
87
89
89
88
88
88
88
88
88
86
86
87
87
86
86
87
87
88
88
86
86
86
86
85
85
85
85
86
86
86
86
82
82
86
86
85
85
86
86
85
85
88
88
87
87
84
84
87
87
85
85
84
84
84
84
87
87
87
87
86
86
85
85
86
86
85
85
84
84
84
84
84
84
82
82
86
86
82
82
81
81
82
82
81
81
79
79
80
80
79
79
78
78
76
76
76
76
76
76
75
75
74
74
72
72
70
70
69
69
67
67
66
66
62
62
66
66
58
58
57
57
53
53
49
49
40
40
30
30
23
23
18
18
16
16
16
16
15
15
16
16
16
16
17
17
15
15
14
14
15
15
15
15
14
14
15
15
16
16
14
14
16
16
15
15
15
15
16
16
15
15
17
17
16
16
17
17
22
22
31
31
44
44
57
57
75
75
82
82
84
84
84
84
89
89
87
87
86
86
87
87
86
86
89
89
87
87
89
89
87
87
88
88
88
88
88
88
88
88
87
87
87
87
88
88
90
90
89
89
90
90
89
89
89
89
90
90
89
89
89
89
90
90
89
89
90
90
89
89
89
89
90
90
90
90
88
88
90
90
88
88
89
89
89
89
89
89
90
90
89
89
88
88
90
90
90
90
91
91
90
90
90
90
91
91
85
85
91
91
90
90
89
89
90
90
92
92
92
92
89
89
89
89
91
91
90
90
90
90
89
89
90
90
89
89
88
88
90
90
87
87
87
87
87
87
88
88
89
89
90
90
88
88
80
80
87
87
88
88
87
87
90
90
87
87
87
87
87
87
85
85
87
87
88
88
89
89
87
87
87
87
87
87
88
88
88
88
88
88
88
88
88
88
88
88
87
87
88
88
88
88
88
88
87
87
87
87
87
87
86
86
87
87
88
88
85
85
88
88
87
87
89
89
87
87
87
87
86
86
88
88
88
88
90
90
87
87
87
87
87
87
86
86
87
87
88
88
87
87
88
88
86
86
88
88
89
89
88
88
88
88
88
88
86
86
87
87
85
85
86
86
85
85
89
89
86
86
89
89
88
88
89
89
88
88
93
93
88
88
88
88
87
87
86
86
88
88
88
88
89
89
87
87
88
88
86
86
89
89
88
88
88
88
87
87
87
87
88
88
87
87
86
86
88
88
87
87
88
88
86
86
89
89
88
88
88
88
89
89
86
86
87
87
86
86
87
87
87
87
89
89
86
86
88
88
86
86
87
87
87
87
86
86
87
87
88
88
87
87
87
87
87
87
87
87
86
86
87
87
87
87
86
86
86
86
85
85
87
87
86
86
84
84
86
86
86
86
87
87
86
86
84
84
88
88
85
85
85
85
87
87
86
86
87
87
88
88
86
86
84
84
87
87
87
87
86
86
85
85
86
86
86
86
87
87
85
85
85
85
86
86
85
85
87
87
86
86
87
87
83
83
85
85
86
86
86
86
85
85
85
85
86
86
85
85
84
84
83
83
89
89
85
85
85
85
84
84
83
83
82
82
82
82
78
78
75
75
69
69
66
66
61
61
56
56
52
52
50
50
49
49
48
48
46
46
48
48
46
46
45
45
44
44
43
43
43
43
39
39
39
39
37
37
36
36
34
34
30
30
30
30
32
32
39
39
42
42
40
40
42
42
42
42
46
46
45
45
47
47
44
44
46
46
48
48
44
44
48
48
54
54
70
70
80
80
86
86
85
85
87
87
85
85
86
86
86
86
86
86
86
86
87
87
87
87
89
89
85
85
87
87
87
87
88
88
89
89
86
86
88
88
88
88
89
89
88
88
89
89
89
89
87
87
88
88
88
88
87
87
89
89
88
88
88
88
89
89
87
87
89
89
90
90
87
87
87
87
89
89
91
91
89
89
89
89
89
89
89
89
89
89
89
89
90
90
88
88
90
90
90
90
90
90
90
90
89
89
90
90
88
88
90
90
89
89
90
90
91
91
89
89
89
89
90
90
89
89
90
90
90
90
90
90
89
89
88
88
91
91
90
90
89
89
88
88
90
90
91
91
89
89
89
89
88
88
89
89
89
89
90
90
89
89
89
89
92
92
88
88
88
88
88
88
88
88
89
89
89
89
89
89
89
89
91
91
90
90
90
90
90
90
89
89
90
90
89
89
89
89
88
88
88
88
89
89
89
89
89
89
89
89
89
89
89
89
90
90
90
90
89
89
90
90
88
88
90
90
88
88
91
91
89
89
88
88
89
89
91
91
89
89
89
89
89
89
90
90
89
89
90
90
90
90
88
88
93
93
89
89
89
89
89
89
88
88
89
89
89
89
89
89
89
89
88
88
86
86
88
88
89
89
90
90
88
88
91
91
86
86
89
89
89
89
89
89
84
84
88
88
88
88
87
87
88
88
87
87
87
87
86
86
86
86
87
87
87
87
87
87
87
87
88
88
88
88
87
87
89
89
86
86
87
87
87
87
87
87
86
86
86
86
85
85
86
86
87
87
85
85
86
86
86
86
86
86
86
86
85
85
86
86
86
86
86
86
85
85
85
85
86
86
85
85
85
85
86
86
86
86
87
87
85
85
86
86
86
86
86
86
83
83
84
84
83
83
81
81
79
79
78
78
77
77
75
75
76
76
74
74
70
70
67
67
64
64
58
58
51
51
41
41
34
34
27
27
20
20
16
16
17
17
15
15
15
15
14
14
15
15
16
16
14
14
13
13
14
14
13
13
15
15
14
14
13
13
13
13
14
14
11
11
14
14
15
15
15
15
15
15
14
14
15
15
16
16
24
24
28
28
38
38
53
53
68
68
79
79
84
84
84
84
85
85
84
84
87
87
87
87
86
86
88
88
88
88
88
88
87
87
88
88
87
87
88
88
88
88
87
87
88
88
88
88
89
89
89
89
89
89
89
89
90
90
90
90
91
91
89
89
90
90
90
90
88
88
90
90
91
91
89
89
90
90
88
88
90
90
90
90
90
90
90
90
91
91
91
91
89
89
91
91
90
90
91
91
88
88
90
90
85
85
88
88
87
87
85
85
88
88
86
86
86
86
88
88
87
87
86
86
89
89
88
88
87
87
88
88
86
86
88
88
88
88
88
88
89
89
89
89
89
89
88
88
87
87
88
88
88
88
89
89
87
87
88
88
87
87
87
87
88
88
92
92
88
88
88
88
87
87
87
87
88
88
87
87
85
85
87
87
85
85
87
87
90
90
87
87
92
92
87
87
86
86
88
88
89
89
88
88
88
88
88
88
88
88
86
86
88
88
86
86
86
86
86
86
88
88
86
86
88
88
87
87
88
88
87
87
87
87
87
87
87
87
88
88
86
86
88
88
89
89
86
86
86
86
88
88
87
87
87
87
86
86
89
89
88
88
88
88
88
88
88
88
87
87
85
85
86
86
89
89
86
86
86
86
89
89
86
86
85
85
87
87
86
86
86
86
85
85
88
88
85
85
85
85
86
86
85
85
85
85
87
87
87
87
88
88
85
85
85
85
85
85
85
85
87
87
84
84
85
85
87
87
86
86
87
87
85
85
86
86
84
84
85
85
84
84
85
85
85
85
84
84
86
86
82
82
83
83
77
77
70
70
63
63
58
58
52
52
48
48
42
42
39
39
36
36
36
36
36
36
35
35
32
32
32
32
29
29
27
27
23
23
22
22
21
21
26
26
33
33
34
34
35
35
42
42
50
50
46
46
46
46
46
46
57
57
79
79
84
84
87
87
85
85
85
85
85
85
88
88
86
86
90
90
89
89
89
89
86
86
87
87
89
89
87
87
87
87
89
89
86
86
88
88
87
87
87
87
88
88
88
88
88
88
86
86
87
87
88
88
87
87
88
88
89
89
86
86
87
87
87
87
92
92
87
87
89
89
88
88
87
87
89
89
88
88
83
83
88
88
88
88
88
88
88
88
88
88
85
85
87
87
89
89
85
85
86
86
89
89
84
84
88
88
86
86
87
87
88
88
87
87
87
87
86
86
87
87
87
87
85
85
86
86
86
86
88
88
87
87
86
86
88
88
87
87
88
88
89
89
87
87
87
87
87
87
80
80
89
89
87
87
88
88
88
88
87
87
88
88
86
86
89
89
88
88
89
89
88
88
88
88
87
87
88
88
88
88
89
89
88
88
86
86
88
88
87
87
90
90
85
85
88
88
89
89
89
89
89
89
88
88
90
90
90
90
91
91
87
87
90
90
89
89
89
89
86
86
90
90
89
89
91
91
89
89
89
89
89
89
90
90
88
88
90
90
89
89
90
90
90
90
89
89
89
89
90
90
91
91
90
90
88
88
87
87
90
90
89
89
88
88
89
89
89
89
91
91
87
87
88
88
88
88
91
91
89
89
90
90
88
88
90
90
89
89
90
90
90
90
89
89
89
89
91
91
89
89
88
88
88
88
88
88
89
89
91
91
88
88
89
89
87
87
89
89
89
89
90
90
93
93
90
90
90
90
89
89
88
88
88
88
88
88
88
88
88
88
89
89
89
89
90
90
89
89
88
88
88
88
87
87
88
88
89
89
88
88
88
88
86
86
86
86
89
89
86
86
86
86
89
89
87
87
87
87
87
87
88
88
87
87
86
86
86
86
85
85
86
86
87
87
83
83
85
85
85
85
86
86
86
86
87
87
85
85
84
84
82
82
81
81
81
81
78
78
77
77
73
73
73
73
70
70
69
69
65
65
64
64
61
61
56
56
54
54
45
45
31
31
24
24
19
19
16
16
16
16
17
17
14
14
15
15
15
15
16
16
15
15
15
15
15
15
15
15
15
15
17
17
13
13
16
16
15
15
17
17
21
21
31
31
43
43
68
68
83
83
85
85
86
86
85
85
88
88
85
85
88
88
87
87
88
88
87
87
89
89
88
88
90
90
88
88
88
88
89
89
90
90
89
89
90
90
89
89
88
88
90
90
90
90
90
90
90
90
87
87
90
90
88
88
90
90
89
89
90
90
91
91
90
90
90
90
90
90
89
89
90
90
90
90
89
89
90
90
89
89
89
89
90
90
90
90
91
91
89
89
89
89
89
89
89
89
90
90
89
89
89
89
90
90
88
88
89
89
89
89
90
90
91
91
86
86
88
88
88
88
90
90
89
89
87
87
88
88
88
88
89
89
90
90
87
87
88
88
89
89
89
89
89
89
89
89
89
89
90
90
88
88
88
88
90
90
89
89
90
90
89
89
88
88
90
90
90
90
90
90
90
90
90
90
90
90
88
88
90
90
89
89
89
89
90
90
90
90
88
88
89
89
89
89
87
