ty
96
96
96
96
96
95
96
95
95
96
95
95
95
95
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
96
96
96
96
95
95
95
95
95
95
95
94
94
94
94
94
93
94
94
93
93
93
93
93
93
93
93
93
92
92
91
90
89
86
84
81
78
75
71
68
65
60
57
53
49
45
41
37
34
31
28
25
23
22
20
20
19
19
18
18
18
18
17
17
17
17
18
18
18
20
22
24
27
31
35
39
45
51
57
63
68
74
79
83
86
89
91
93
94
94
94
94
94
94
95
95
95
95
95
96
97
96
97
97
97
97
97
97
97
97
97
97
96
96
96
96
96
96
96
96
96
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
96
97
97
96
96
97
96
96
95
95
95
95
95
95
96
96
96
96
97
97
97
96
97
96
96
96
96
96
96
96
96
95
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
96
95
95
96
96
96
95
95
97
96
96
97
97
97
97
97
97
97
97
97
97
97
97
96
96
96
97
97
97
96
96
96
96
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
96
96
96
96
96
96
96
95
96
96
96
96
97
96
97
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
96
96
96
96
97
97
96
96
96
96
96
96
96
96
96
96
96
97
96
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
97
97
97
97
97
98
98
98
98
98
98
98
98
98
98
97
98
98
98
98
98
97
97
97
98
99
99
99
98
99
99
98
98
98
98
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
98
98
98
98
98
97
97
98
98
98
98
98
98
98
98
98
98
98
97
97
97
97
97
97
97
97
97
97
98
98
98
98
98
98
98
98
97
97
96
96
96
97
97
97
97
97
97
97
98
97
97
97
97
96
97
96
97
97
97
97
97
97
98
98
98
98
98
98
98
98
98
97
97
97
97
98
98
98
98
98
98
98
99
98
98
98
97
97
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
94
94
94
94
93
93
92
91
90
89
87
84
82
79
75
72
68
64
61
57
53
49
45
41
37
33
30
27
24
23
21
20
19
18
18
18
18
18
17
17
17
17
16
17
17
18
19
20
22
25
28
32
36
41
46
51
57
63
68
73
78
82
86
89
92
94
95
96
97
97
97
97
97
97
97
97
97
97
97
97
97
97
98
98
97
97
97
97
97
97
97
97
97
97
98
98
98
98
97
97
97
97
97
96
97
97
97
97
98
98
98
97
98
98
98
98
98
98
98
97
97
98
98
97
97
97
98
98
98
98
98
98
99
99
99
99
99
99
98
99
98
98
98
98
98
98
97
97
98
98
98
98
98
99
99
99
99
99
99
99
99
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
99
99
99
99
99
99
99
98
98
99
98
99
99
98
98
98
98
98
98
97
97
97
97
97
97
96
97
97
97
97
97
97
97
98
97
98
98
97
98
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
99
99
99
99
98
98
98
98
98
98
98
98
98
98
98
99
99
98
98
99
98
98
98
98
98
97
97
97
97
97
97
97
97
97
98
98
98
99
98
99
99
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
97
97
98
97
97
97
98
98
98
98
99
99
99
100
100
99
99
99
99
99
98
98
98
97
98
98
98
98
98
98
98
98
98
98
98
96
96
96
96
96
95
95
95
95
95
95
95
95
95
95
95
96
96
96
96
97
96
96
96
97
97
96
96
96
96
96
96
95
96
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
96
96
96
96
96
96
96
95
95
95
95
95
95
96
95
95
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
96
97
97
97
97
97
97
97
97
97
97
97
96
96
96
96
96
96
96
95
96
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
94
94
95
94
94
94
94
94
94
95
95
95
95
95
94
94
94
94
94
93
93
93
92
92
92
92
92
92
92
92
92
92
92
91
90
88
86
83
81
78
74
70
66
61
57
53
48
44
39
35
32
29
26
24
22
21
20
19
18
18
18
17
17
17
17
17
17
17
17
18
19
21
22
25
29
32
36
41
46
51
57
63
68
72
77
81
85
88
90
92
93
94
94
95
95
95
95
95
95
95
95
95
95
95
96
95
95
95
95
95
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
95
95
96
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
96
95
95
96
96
95
95
96
96
96
96
96
95
96
96
96
96
96
96
96
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
97
96
96
96
96
96
96
96
97
98
98
98
98
98
98
98
98
98
97
96
96
96
97
96
97
96
96
96
96
96
96
96
95
95
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
97
96
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
96
96
96
96
96
97
97
97
97
97
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
97
97
97
97
97
96
97
97
97
97
98
98
98
98
97
97
97
97
97
97
97
97
97
97
97
97
98
97
97
97
98
98
98
98
98
98
98
97
97
97
97
97
98
97
97
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
97
97
97
97
96
97
96
97
97
97
97
97
97
97
98
98
98
98
98
98
98
98
98
98
98
97
98
97
97
97
98
98
98
98
97
97
97
97
97
97
97
97
97
97
97
98
98
98
97
97
97
98
98
98
98
98
98
98
98
98
98
98
99
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
97
97
97
97
96
96
95
95
96
96
95
95
94
94
94
94
94
94
93
94
93
93
93
92
91
90
88
86
84
81
77
73
70
66
62
57
53
48
43
38
34
30
27
24
22
20
19
18
18
18
17
17
17
17
17
16
16
16
17
17
18
20
22
25
28
31
36
40
45
51
57
63
68
73
78
83
87
91
94
96
97
98
98
99
99
98
98
98
98
98
98
98
98
99
98
98
98
98
98
97
98
97
97
97
97
97
98
97
97
98
98
98
98
98
98
98
98
98
98
99
98
98
98
99
98
98
98
98
98
98
98
99
98
98
99
99
99
99
99
99
99
99
99
99
98
98
98
98
98
98
98
97
97
98
98
98
98
97
97
97
97
98
98
98
98
98
98
98
98
98
98
98
98
97
98
98
98
97
97
97
98
98
98
98
98
98
98
98
98
98
97
98
98
98
97
97
98
97
98
98
98
98
97
98
98
99
98
98
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
98
98
98
98
98
98
98
99
99
99
99
98
99
98
98
98
98
98
98
98
98
97
97
97
97
97
98
97
98
98
98
98
98
98
98
99
99
99
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
99
99
99
99
99
98
98
99
99
98
98
97
97
97
97
97
97
97
97
98
98
97
97
97
97
97
97
97
97
97
97
97
98
98
98
98
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
98
98
97
97
97
97
97
97
97
97
96
96
96
96
96
96
96
95
95
95
95
95
94
94
95
95
95
96
96
96
96
97
97
97
97
97
97
97
97
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
95
95
95
95
95
95
95
95
95
95
96
96
96
96
96
96
97
96
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
96
96
96
96
96
96
96
96
96
96
96
96
95
95
96
95
96
95
95
96
95
95
96
96
95
95
95
95
96
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
94
95
95
94
94
94
94
93
93
93
93
93
93
93
92
91
90
88
86
84
80
77
73
69
65
61
56
52
47
43
38
34
31
28
25
23
21
19
18
17
17
17
16
16
16
16
16
16
16
16
16
17
16
17
17
18
20
21
24
27
30
34
39
44
49
55
60
65
71
75
80
84
87
90
92
93
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
96
97
97
97
97
97
97
97
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
97
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
96
96
96
96
96
95
95
95
95
95
95
96
96
96
96
96
96
96
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
97
96
96
97
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
96
96
96
97
97
97
97
96
96
96
97
97
97
97
97
96
96
96
97
97
97
97
97
97
97
97
97
97
97
96
96
96
97
96
96
96
97
97
97
97
97
96
96
96
97
97
96
96
96
96
96
96
96
96
96
96
96
96
95
95
96
95
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
97
95
95
95
96
96
96
95
95
96
96
96
96
96
95
95
95
95
95
95
98
98
98
98
98
98
98
98
98
97
97
97
97
97
96
96
96
96
97
97
97
97
97
98
97
97
98
98
97
98
98
98
98
98
98
98
98
97
99
99
99
99
99
99
99
99
99
99
98
98
97
97
98
98
98
98
98
98
98
98
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
99
98
98
98
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
99
99
99
99
99
99
98
98
98
98
98
98
98
97
97
97
97
97
97
97
97
97
97
98
98
98
98
97
98
98
98
98
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
99
98
98
98
98
98
97
97
97
97
95
95
95
96
95
95
94
94
93
91
89
86
83
80
76
72
67
62
57
52
47
42
37
32
29
25
22
20
18
17
16
16
16
16
16
16
16
16
16
16
16
17
17
17
18
18
19
21
24
27
30
35
39
45
50
56
62
67
73
77
82
85
89
91
93
95
96
97
97
98
98
98
98
97
97
98
97
98
98
97
97
97
98
98
98
98
98
98
98
99
98
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
97
97
97
98
98
98
98
98
98
98
98
98
98
98
98
96
96
96
96
97
96
96
96
96
97
98
98
98
98
98
99
99
99
99
98
98
98
98
98
98
97
97
98
98
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
98
98
98
97
97
97
97
98
98
98
98
98
98
97
97
97
97
97
97
97
97
97
97
98
98
98
98
98
98
98
98
98
99
99
98
98
98
98
98
98
98
98
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
98
98
98
97
97
97
98
98
98
98
98
98
98
98
98
98
98
98
97
97
97
97
97
97
97
97
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
99
99
99
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
95
95
95
96
96
96
96
96
96
97
97
97
97
97
97
97
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
95
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
95
95
96
96
96
96
96
96
97
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
95
96
96
96
96
96
97
97
97
96
96
96
96
96
96
96
95
95
95
95
95
95
94
94
94
94
94
94
94
94
94
94
94
94
93
93
93
93
93
93
92
92
91
89
87
85
83
79
75
71
66
61
56
52
47
42
37
34
30
26
23
21
19
17
16
16
16
15
16
16
16
16
16
17
17
17
18
20
21
23
27
31
35
40
45
51
56
62
68
73
78
82
86
88
91
92
94
94
94
95
95
95
95
95
94
94
94
94
94
94
94
94
94
94
94
95
95
95
95
95
95
95
95
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
96
96
96
96
96
96
96
96
96
96
95
95
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
96
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
96
96
96
97
97
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
96
96
97
96
96
96
96
96
96
96
96
96
96
95
95
95
95
96
96
96
96
96
96
96
96
96
96
96
96
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
96
95
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
96
97
97
97
98
97
97
97
97
97
98
98
98
98
98
97
97
98
98
97
97
97
97
97
97
97
97
97
98
98
98
98
98
98
98
98
97
97
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
98
98
98
98
98
98
98
98
97
97
97
97
97
97
97
97
97
97
97
97
98
98
97
97
97
97
97
96
97
97
97
97
97
97
97
97
97
98
98
98
98
98
98
98
99
98
98
98
99
99
99
99
98
98
98
98
97
98
98
97
97
97
97
97
97
98
98
98
98
98
98
98
98
98
98
97
97
97
97
96
96
95
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
97
96
95
96
96
96
96
95
95
95
94
95
95
95
95
94
94
94
93
94
94
94
93
93
93
91
90
89
87
84
81
78
74
70
66
61
57
52
47
42
37
33
30
26
24
22
21
20
19
18
18
18
18
18
18
18
18
18
19
20
21
24
26
30
34
39
44
50
56
62
68
73
78
82
86
89
91
93
94
95
96
96
97
97
97
97
98
97
97
97
97
97
97
98
97
97
97
97
97
97
97
97
97
97
98
98
98
98
98
99
98
99
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
98
98
98
98
97
97
97
97
98
97
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
98
98
98
98
98
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
97
97
97
97
98
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
99
98
98
98
98
98
97
98
97
97
96
97
97
97
97
97
97
97
98
97
97
97
97
98
98
97
97
97
98
98
98
98
98
97
98
98
98
98
98
98
99
99
100
100
99
99
99
99
99
99
98
98
98
99
98
98
98
98
98
98
98
98
98
97
98
98
98
98
98
98
98
98
96
96
96
96
96
95
96
96
96
96
96
96
96
96
96
96
96
97
96
96
96
97
97
97
97
97
97
97
97
96
96
96
95
96
96
96
96
96
96
96
97
96
97
96
97
97
97
97
96
96
96
96
96
96
96
95
95
95
95
95
96
95
95
95
96
96
96
96
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
96
96
96
95
95
95
95
94
94
94
94
94
94
94
95
95
95
95
96
96
95
96
96
96
96
96
96
96
95
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
96
96
96
96
96
96
96
95
95
95
95
95
95
95
95
95
95
95
95
94
95
95
94
94
94
94
94
94
94
94
94
94
95
95
94
94
94
94
93
92
91
89
86
83
80
77
73
69
64
60
55
51
46
42
38
34
30
27
24
22
20
18
17
16
16
16
16
16
17
16
17
17
17
18
18
19
21
22
25
28
31
35
40
45
50
56
61
67
72
76
81
84
88
90
92
94
94
95
95
95
95
95
95
95
95
95
96
96
96
96
96
97
96
97
97
96
96
97
97
97
96
96
96
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
96
96
96
96
96
96
97
96
96
97
97
97
97
97
97
97
97
96
96
96
96
96
96
96
96
96
96
97
96
96
96
97
97
97
97
97
97
97
97
97
97
97
96
96
96
96
97
97
97
97
97
97
97
97
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
95
96
95
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
96
97
96
96
96
96
96
96
96
97
97
97
97
97
97
96
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
97
96
97
97
97
96
96
96
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
96
96
95
95
95
95
95
95
95
95
95
95
96
96
95
95
96
95
95
96
96
96
96
96
96
96
96
96
96
95
96
96
96
96
96
96
96
96
97
97
96
96
96
95
95
95
95
95
95
95
95
95
95
95
95
95
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
96
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
96
96
97
97
98
97
97
98
98
98
98
98
98
98
98
98
98
98
97
97
97
97
96
96
96
96
96
96
97
97
97
97
97
97
97
97
97
97
96
96
97
97
97
97
97
97
98
98
98
97
96
96
96
97
96
96
96
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
99
99
98
98
98
98
98
97
97
97
97
97
97
97
97
97
97
97
97
97
97
96
96
97
97
97
97
97
97
96
96
97
97
97
96
96
96
96
96
96
96
96
97
97
97
96
96
96
95
95
95
95
93
92
92
91
90
89
87
85
82
79
75
72
67
64
59
55
51
46
42
37
34
30
27
24
21
19
18
17
16
16
16
16
16
16
17
17
18
18
19
19
21
23
25
27
30
34
38
43
48
54
59
64
70
75
80
84
87
90
93
94
96
97
97
97
98
97
97
97
97
97
97
97
97
97
98
98
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
97
97
97
97
98
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
97
98
97
98
97
97
98
98
98
98
98
98
98
97
97
97
96
96
96
97
97
97
97
97
98
97
98
98
98
98
98
98
98
98
98
98
98
98
99
99
99
99
99
99
99
99
99
99
97
97
97
97
97
97
97
97
98
98
98
97
98
98
98
98
98
98
97
98
98
98
97
97
97
97
97
97
97
97
97
97
98
97
98
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
98
98
98
98
98
98
98
99
99
99
98
98
98
98
98
97
98
98
98
97
98
97
97
97
98
98
98
98
98
98
98
98
99
98
99
99
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
98
97
97
97
97
97
98
97
98
98
97
97
98
98
98
98
98
98
98
98
99
99
98
99
99
99
99
99
100
99
99
99
99
99
99
99
99
99
98
98
97
98
98
97
97
97
97
97
97
97
97
97
97
97
96
96
96
96
95
95
95
95
96
95
95
95
95
95
96
96
96
97
97
97
97
97
97
97
97
97
97
96
96
95
95
95
95
95
95
97
97
97
97
97
97
97
97
96
96
95
95
95
95
95
95
96
96
97
97
98
99
99
100
99
99
99
98
98
98
97
95
95
94
96
95
95
95
95
95
95
95
95
96
95
95
95
96
96
97
97
98
97
97
96
97
97
96
96
95
95
94
94
95
96
96
96
96
96
96
96
97
97
97
95
96
95
95
94
94
94
94
94
94
94
96
96
97
97
97
97
97
97
97
97
96
96
95
96
96
96
96
96
96
96
96
96
95
95
95
95
95
95
95
96
95
94
96
97
97
97
97
96
97
95
96
97
97
96
96
95
96
96
96
95
96
95
95
94
95
95
94
95
95
95
95
95
95
95
95
95
95
95
95
94
94
94
94
94
94
94
94
94
94
94
94
94
94
94
93
93
93
93
93
93
92
92
91
91
90
89
87
85
83
80
77
75
72
68
64
60
55
51
46
42
38
32
28
25
22
20
18
17
16
16
14
14
14
14
14
14
14
15
15
15
16
17
17
17
18
18
19
20
22
24
28
31
35
40
45
51
56
62
67
72
77
81
85
87
89
91
92
93
94
94
94
94
95
95
95
95
95
95
94
95
95
95
95
95
96
96
96
97
97
97
97
97
97
97
97
96
96
96
97
96
96
96
97
97
97
97
97
97
97
97
97
97
96
96
96
96
95
95
95
95
96
96
95
95
95
95
96
96
95
96
96
96
96
96
96
96
96
96
96
95
96
96
95
96
96
96
96
96
96
96
96
96
97
96
96
96
96
96
95
95
96
96
96
96
96
96
96
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
95
95
95
95
95
95
96
95
95
95
95
95
95
96
96
96
96
97
97
97
97
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
96
97
97
96
97
96
96
96
96
96
95
95
95
95
95
95
95
95
94
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
95
96
96
96
96
96
96
95
96
95
95
95
95
95
95
95
95
95
95
98
98
98
98
98
98
98
98
97
98
98
97
97
96
96
96
96
97
97
97
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
99
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
97
97
97
96
96
96
96
96
96
96
97
97
97
98
97
97
97
97
97
97
97
97
97
97
97
97
97
97
98
97
97
97
98
98
98
98
98
98
97
98
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
98
97
97
97
97
97
97
97
97
97
97
97
97
97
97
97
96
96
96
95
95
95
95
95
95
95
96
95
95
95
95
95
94
94
94
93
93
93
93
92
90
89
87
85
82
79
75
71
66
62
57
53
48
44
39
35
31
28
25
23
21
19
17
17
16
16
16
16
16
15
15
16
16
16
16
16
17
17
17
18
19
20
21
24
27
31
34
39
44
50
55
61
66
72
76
81
85
88
90
92
94
95
96
96
96
96
97
97
97
97
97
98
97
97
97
97
97
97
98
98
98
97
98
98
98
98
98
98
98
97
97
97
97
97
97
97
97
97
97
97
98
98
97
98
98
98
98
98
98
98
98
97
97
97
97
97
96
97
97
97
97
98
98
98
98
98
98
97
97
97
97
97
97
98
98
98
98
98
98
98
98
98
98
98
98
98
98
98
99
98
99
99
99
99
98
98
98
98
98
98
97
97
98
98
98
98
98
98
98
98
99
98
98
98
97
97
97
97
97
97
97
97
96
97
97
97
98
98
98
98
98
97
97
98
98
97
97
98
97
98
98
98
98
98
98
98
98
98
97
97
97
97
97
97
97
97
97
97
97
97
97
98
97
97
97
97
96
96
97
97
97
96
96
97
97
97
97
97
97
97
98
98
98
99
99
99
99
98
98
98
98
98
98
98
97
97
97
97
97
97
97
97
97
97
98
98
98
98
98
98
97
98
98
98
97
98
97
97
97
97
98
97
97
97
97
97
97
97
97
97
97
97
97
